new_order	order	seed	submitter	year	song	artist	link	submitters
79	63	4	strumphf	1990	Wind of Change	Scorpions	https://www.youtube.com/watch?v=F_-ZuVy76yg	
35	64	4	Valendale	1990	Worshipping Bodies	The Great Kat	https://youtu.be/9aXYcPpV9RA	
94	65	4	volfied	1990	Eternal Wheel	Ozric Tentacles	https://www.youtube.com/watch?v=P5SlbIGUUUs	
63	66	4	wharf_rat	1990	Nervous Acid	Bobby Konders	https://www.youtube.com/watch?v=NNhlpXL7KCA	
37	67	4	xyrix	1990	Subscape	A Guy Called Gerald	https://www.youtube.com/watch?v=Za1EDlslgLw	
73	68	5	aku chi	1990	Setting the Trap (Home Alone)	John Williams	https://youtu.be/1yH4AwTIsao	
76	69	5	alatar224	1990	Breaking Flax	Dzintars	https://www.youtube.com/watch?v=wWIur9MIiho	
53	70	5	assemble_me	1990	Shine On	The House Of Love	https://youtu.be/rxUv79hejRU	
91	71	5	Bluey The Bear	1990	Seagull	Ride	https://www.youtube.com/watch?v=In9yq3oNqCg	
70	72	5	Cave-o-sapien	1990	Fortunately Gone	The Breeders	https://www.youtube.com/watch?v=9eFufqZ_wBI	
55	73	5	Donald X.	1990	Flesh Cartoons	Robyn Hitchcock	https://www.youtube.com/watch?v=GGZBf4zBodM	
60	74	5	jsh	1990	I Soar	The Chills	https://youtu.be/cTYzwbuUQtY	
48	75	5	Lemonspawn	1990	I Touch Myself	Divinyls	https://youtu.be/FoLI9FHmV90	
56	76	5	markusin	1990	Godlike (Doglike Mix)	KMFDM	https://www.youtube.com/watch?v=D_sWsn570Hk	
65	77	5	Mollo8	1990	Can You Hear What I'm Saying	Toto	https://youtu.be/lOO8KzG-_tI	
84	78	5	Sharur	1990	Law & Order	Mike Post	https://youtu.be/dtJ6hot_GBY	
68	79	5	strumphf	1990	Symphony No. 1: II. Water	Takahashi Yoshimatsu	https://www.youtube.com/watch?v=fCSror9la6o	
81	80	5	volfied	1990	A Night on the Town	Bruce Hornsby	https://www.youtube.com/watch?v=BqIJRmLN-T4	
61	81	5	wharf_rat	1990	They Call Me	Per Tjernberg	https://www.youtube.com/watch?v=4oC0mMTMEkQ	
45	82	5	xyrix	1990	3AM Somewhere Out Of Beaumont	The KLF	https://www.youtube.com/watch?v=-thT7ED3n7k	
83	83	6	aku chi	1990	John Dunbar Theme (Dances With Wolves)	John Barry	https://youtu.be/Q-hVsm-dy-s	
97	84	6	alatar224	1990	TaleSpin Theme	Jim Gilstrap	https://www.youtube.com/watch?v=k25Atd5nxYM	
66	85	6	assemble_me	1990	Personal Jesus	Depeche Mode	https://youtu.be/pm3sP0n7F-M	
69	86	6	Bluey The Bear	1990	Three Days	Jane's Addiction	https://www.youtube.com/watch?v=0Wy8em8OySI	
42	87	6	Cave-o-sapien	1990	Get a Gun	The Connells	https://www.youtube.com/watch?v=TQd1oMgFvIM	
85	88	6	Donald X.	1990	We Want a Rock	They Might Be Giants	https://www.youtube.com/watch?v=Jp8znvfYbow	
62	89	6	jsh	1990	Jacket Hangs	The Blue Aeroplanes	https://youtu.be/NLPErLYjZiY	
72	90	6	Lemonspawn	1990	Ice Ice Baby	Vanilla Ice	https://youtu.be/mSiAVUz0Blg	
44	91	6	markusin	1990	Trademark	Eric Johnson	https://www.youtube.com/watch?v=T8fXb7Zhki8	
59	92	6	Mollo8	1990	Mamá	Los Amantes de Lola	https://youtu.be/CE8YvoIBNK8	
87	93	6	Sharur	1990	Tom's Diner	Suzanne Vega, DNA	https://youtu.be/bJNxmMk8zvA	
67	94	6	strumphf	1990	Dawn	Meredith Monk	https://www.youtube.com/watch?v=f350vb5eTjQ	
74	95	6	volfied	1990	Man in the Box	Alice in Chains	https://www.youtube.com/watch?v=Opzq-hxYgfE	
57	96	6	wharf_rat	1990	Esoterica of Abyssynia	Sun City Girls	https://www.youtube.com/watch?v=oOe4cZuP2R0	
46	97	6	xyrix	1990	Groove Is In The Heart (Peanut Butter Mix)	Deee-Lite	https://www.youtube.com/watch?v=y5dVDTcqFMk	
