1,0,jsh,2021,Paprika,Japanese Breakfast,https://www.youtube.com/watch?v=aA5l2qsX_O8,jsh; volfied
2,0,jsh,2021,All My Favorite Songs,Weezer,https://www.youtube.com/watch?v=L04btiImAKA,jsh; alatar224
3,0,pproteus,2021,Back to Oz,Sufjan Stevens & Angelo De Augustine,https://www.youtube.com/watch?v=abLdlGrSIx0,jsh; volfied; pproteus
4,1,aku chi,2021,Comingback,Parcels,https://youtu.be/FsGpSAfdtjk,
5,1,alatar224,2021,El Bouhala,Innov Gnawa,https://www.youtube.com/watch?v=0-WEjSbh324,
6,1,assemble_me,2021,Across That Fine Line,Nation of Language,https://youtu.be/i1sno-oy8-I,
7,1,Donald X.,2021,Time Escaping,Big Thief,https://www.youtube.com/watch?v=CkIvGej2WyI,
8,1,dryope,2021,Rombus Landing,Sidelander,https://youtu.be/jLXgicr4ndU,
9,1,jsh,2021,Brontosaurus,They Might be Giants,https://www.youtube.com/watch?v=F71gpyuer2Y,
10,1,Lemonspawn,2021,drivers license,Olivia Rodrigo,https://youtu.be/tNJhkrpLGT8,
11,1,markusin,2021,The Winged Ones,Cynic,https://www.youtube.com/watch?v=l8y90oeq-fU,
12,1,Mollo8,2021,Microsinfonía (ft. Steve Vai),Sergio Vallín,https://youtu.be/cYfisRF4QTQ,
13,1,Mort,2021,Dissipating,Wheel,https://youtu.be/20YWabXldY0,
14,1,nottoobad,2021,damn,Ada Lea,https://www.youtube.com/watch?v=jLYpqu9NN8E,
15,1,pproteus,2021,Flux,Poppy,https://www.youtube.com/watch?v=U_epSxJCf_8,
16,1,Sharur,2021,Wellerman,Nathan Evans,https://youtu.be/SLiNQhQr4G4,
17,1,strumphf,2021,Surface Pressure (live),Jessica Darrow,https://youtu.be/m7YIdh5sRbI?t=51,
18,1,SuperDuper,2021,Mohabbat,Arooj Aftab,https://youtu.be/iRZ98HX1MO8,
19,1,tufftaeh,2021,Jenny Take A Ride!,Deep Purple,https://www.youtube.com/watch?v=fu2xpgZodKQ,
