new_order	order	seed	submitter	year	song	artist	link	submitters
113	1	0	volfied	2022	Simulation Swarm	Big Thief	https://youtu.be/eKvrAPm_h7o	jsh; Donald X.; volfied
23	2	0	volfied	2022	Billie Toppy	Men I Trust	https://youtu.be/HAK5D3drObI	aku chi; volfied
46	3	1	aku chi	2022	Jeff Goldblum	Mattiel	https://youtu.be/WfxeB2npbis	
94	4	1	alatar224	2022	Daybreak	Medicine Singers	https://www.youtube.com/watch?v=u80Gyj1DAds	
22	5	1	assemble_me	2022	In Shade	Just Mustard	https://youtu.be/KeGqHw6juME	
56	6	1	Bluey The Bear	2022	Grapevine	Weyes Blood	https://m.youtube.com/watch?v=uzKQP141Vuw	
49	7	1	Cave-o-sapien	2022	Chisel Chisel Stone Stone	Spencer Krug	https://www.youtube.com/watch?v=trW1mMaa6Nc	
121	8	1	cera5600	2022	Dynetics B (MidnightOut Remix)	Com Truise (remixer MidnightOut)	https://youtu.be/bFpMJPK28E4	
95	9	1	Donald X.	2022	Yes Mom	Tessa Violet	https://www.youtube.com/watch?v=_rorWXqYCDQ	
45	10	1	dryope	2022	They Might As Well Be Dead	Chris Christodoulou	https://youtu.be/VTJcLE_VVX8	
31	11	1	jsh	2022	Run, Raven, Run	Weezer	https://www.youtube.com/watch?v=ZbUBz5XO854	
72	12	1	Lemonspawn	2022	The Loneliest Time (feat. Rufus Wainwright)	Carly Rae Jepsen	https://youtu.be/aC6w09sfFik	
66	13	1	markusin	2022	Ritual	Amaurot	https://www.youtube.com/watch?v=QMrmu59vbCI	
114	14	1	Mollo8	2022	Dance In The Game	ZAQ	https://youtu.be/Zm24Y_f6qQk	
105	15	1	Mort	2022	Chimera’s Wreck	Porcupine Tree	https://youtu.be/LO0IV_qeZN4	
55	16	1	MuensterCheese	2022	Cicada Days	Will Wood	https://youtu.be/XvUqENRxdAE	
96	17	1	nottoobad	2022	Cold	Stella Donnelly	https://www.youtube.com/watch?v=o10nFZADhgo	
4	18	1	pproteus	2022	New Body Rhumba	LCD Soundsystem	https://www.youtube.com/watch?v=JG17jiPdbb0	
101	19	1	sharur	2022	Purple	strumphf	https://youtu.be/LlIEdNx9wuk	
60	20	1	singletee	2022	Winter Windows	Laura Veirs	https://www.youtube.com/watch?v=3cpp781sku0	
7	21	1	strumphf	2022	One Man's Prayer	Regina Spektor	https://www.youtube.com/watch?v=pH7EzsFqQ-s	
43	22	1	Valendale	2022	Runaway	100 gecs	https://youtu.be/yHXwYjJo-ag	
47	23	1	wharf_rat	2022	Quakenbrück	Bitchin Bajas	https://www.youtube.com/watch?v=EZAyZ8g52CQ	
62	24	1	xyrix	2022	Call You	DJ Sabrina the Teenage DJ	https://www.youtube.com/watch?v=MZ24traTKgg	
65	25	2	aku chi	2022	POSE	MICHELLE	https://youtu.be/UU86pULIiwM	
12	26	2	alatar224	2022	I Lost My Mind	Cécile McLorin Salvant	https://www.youtube.com/watch?v=khT8B5APGjA	
32	27	2	assemble_me	2022	New Present City	R. Missing	https://youtu.be/EHtXQgiVsns	
71	28	2	Bluey The Bear	2022	My Love	Florence + The Machine	https://m.youtube.com/watch?v=Sqs7KeqvZWU&pp=ygUgbXkgbG92ZSBmbG9yZW5jZSBhbmQgdGhlIG1hY2hpbmU%3D	
70	29	2	Cave-o-sapien	2022	Knees Deep	The Beths	https://www.youtube.com/watch?v=gvhnhrGs9b4	
76	30	2	cera5600	2022	Kannot (2022 version)	demin	https://youtu.be/JQ5Hw7THUAw	
52	31	2	Donald X.	2022	The 30th	Billie Eilish	https://www.youtube.com/watch?v=KyJEF0AZ2NU	
123	32	2	dryope	2022	Surge XL	Pontiac Streator	https://youtu.be/8Z1evfcjutw	
103	33	2	jsh	2022	The Perfect pair	beabadoobee	https://www.youtube.com/watch?v=HwtEBQiuX-c	
61	34	2	Lemonspawn	2022	Nostalgia	Cory Wong	https://youtu.be/58YDJsulr5Q	
81	35	2	markusin	2022	I Threw Your Love Away	カセットで自殺	https://www.youtube.com/watch?v=9i_rVzHwe30	
100	36	2	Mollo8	2022	De la Orquídea y la Avispa	Austin TV	https://youtu.be/utBDTr6t43o	
75	37	2	Mort	2022	Zeptoscope	Fractal Sextet	https://youtu.be/V0_ioqVU-Ac	
21	38	2	MuensterCheese	2022	Silk Chiffon	MUNA	https://youtu.be/1IvyGfWhoWo	
116	39	2	nottoobad	2022	Sometimes	Danger Mouse & Black Thought	https://www.youtube.com/watch?v=PzeXBVPuN3s	
120	40	2	pproteus	2022	Now We’re Cookin’	Son Lux feat. Randy Newman	https://www.youtube.com/watch?v=z5DRSy_L2BE	
42	41	2	sharur	2022	I'm Just a Clown	Charley Crockett	https://youtu.be/P4nw9coUZ6A	
27	42	2	singletee	2022	Eucalyptus	Laura Veirs	https://www.youtube.com/watch?v=xglwcIWWIxI	
91	43	2	strumphf	2022	We Know What You Whisper	Ludwig Göransson	https://www.youtube.com/watch?v=zlCWHebx0oc	
126	44	2	Valendale	2022	Kaisarion	Ghost	https://youtu.be/kt6Ss5r7-qo	
99	45	2	volfied	2022	There’d Better Be a Mirrorball	Arctic Monkeys	https://youtu.be/j3LrI5f81UQ	
11	46	2	wharf_rat	2022	Le Paix du Senegal (Instrumental)	Wau Wau Colectif	https://www.youtube.com/watch?v=Vsjtd4bOQVQ	
39	47	2	xyrix	2022	a lil more conversation	Fennec	https://www.youtube.com/watch?v=ji6E2HSd978	
127	48	3	aku chi	2022	Barely on My Mind	The Regrettes	https://youtu.be/FkNEYcyIUxw	
1	49	3	alatar224	2022	Saoko	Rosalía	https://www.youtube.com/watch?v=ApNQX6fVWQ4	
14	50	3	assemble_me	2022	Bonefire	Crippled Black Phoenix	https://youtu.be/FLvkB67NVTc	
37	51	3	Bluey The Bear	2022	Ovule	Björk	https://m.youtube.com/watch?v=RZMShkNIbIw	
92	52	3	Cave-o-sapien	2022	Concorde	Black Country, New Road	https://www.youtube.com/watch?v=RmxkgsMfAKU	
79	53	3	cera5600	2022	Compact Disk	Memorex Memories	https://youtu.be/iFdMkXL7uE0	
104	54	3	Donald X.	2022	Coming Back to You	Sylvan Esso	https://www.youtube.com/watch?v=tTadyUGKA94	
50	55	3	dryope	2022	The Key To A New Home Of Your Own	Warrington-Runcorn New Town Development Plan	https://youtu.be/vZGWTiyqtHk	
51	56	3	jsh	2022	De Todas las Flores	Natalia Lafourcade	https://www.youtube.com/watch?v=cBMparL5XyE	
112	57	3	Lemonspawn	2022	Dance for You	Empress Of	https://youtu.be/XK-6sggOWCc	
119	58	3	markusin	2022	Ouroboros	Troika	https://www.youtube.com/watch?v=Ufua8A9emgk	
115	59	3	Mollo8	2022	AMOUR	The Warning	https://youtu.be/DYSqnwVl2Hk	
78	60	3	Mort	2022	Ever the Optimist	Exploring Birdsong	https://youtu.be/Rlmd5BbOpYI	
128	61	3	MuensterCheese	2022	Meta Knight, Sword of the Surviving Guardian	Yuuta Ogasawara	https://youtu.be/b3RShILsZYI	
89	62	3	nottoobad	2022	Got Weird	dodie	https://www.youtube.com/watch?v=ZhskLrsvHIg	
10	63	3	pproteus	2022	Good Will Hunting	Black Country, New Road	https://www.youtube.com/watch?v=EX67uWOlbgs	
118	64	3	sharur	2022	Wild Child	The Black Keys	https://youtu.be/2TMFxzzCJ2k	
2	65	3	singletee	2022	Love is Violence	Alice Glass	https://www.youtube.com/watch?v=pKGfvTTUCKI	
117	66	3	strumphf	2022	Ambassador	Sharur & volfied	https://www.youtube.com/watch?v=m-X8NauJn0U&list=PLq5BpmSKn1YOG4g-rMM0Wpysihn6Rb2Te&index=3	
40	67	3	Valendale	2022	Land Down One-der	Bill McClintock	https://youtu.be/HJIIGpuuuYQ	
68	68	3	volfied	2022	Ur Mum	Wet Leg	https://youtu.be/21btnxKG58M	
17	69	3	wharf_rat	2022	Wave Laser	Post Play	https://www.youtube.com/watch?v=valZ7z6PPyg	
20	70	3	xyrix	2022	Looking at Your Pager	KH	https://www.youtube.com/watch?v=Z2IwAKmY774	
109	71	4	aku chi	2022	Softly	Arlo Parks	https://youtu.be/qeoifso-Urw	
58	72	4	alatar224	2022	Qhawe (Hero)	Abel Selaocoe	https://www.youtube.com/watch?v=cPt55w3eeek	
41	73	4	assemble_me	2022	Give Me a Reason	Boy Harsher	https://youtu.be/yNVTqgUrJnM	
63	74	4	Bluey The Bear	2022	Golden Air	Sun’s Signature	https://m.youtube.com/watch?v=FN1fTs15jD4	
57	75	4	Cave-o-sapien	2022	Lydia Wears a Cross	Julia Jacklin	https://www.youtube.com/watch?v=TcOkPZqo7Ak	
6	76	4	cera5600	2022	aerial	clust.r	https://youtu.be/30QHWT5YCos	
30	77	4	Donald X.	2022	The Main Character	Will Wood	https://www.youtube.com/watch?v=n2EhonZntrs	
108	78	4	dryope	2022	Make Peace	Luca Lozano	https://youtu.be/qPqa0d9RG0Q	
80	79	4	jsh	2022	Main Theme	Yuta Kitamura	https://www.youtube.com/watch?v=f0SyZnnbt-k	
102	80	4	Lemonspawn	2022	Mastermind	Taylor Swift	https://youtu.be/xUZs4BTSLqo	
59	81	4	markusin	2022	Hexis	Carved Into the Sun	https://www.youtube.com/watch?v=Mh8dnYY2vIM	
87	82	4	Mollo8	2022	Into The Groove	Satori	https://youtu.be/FPGt_5KiNXM	
53	83	4	Mort	2022	Regenerator	King Buffalo	https://youtu.be/YSZ1O-N6ls4	
110	84	4	MuensterCheese	2022	Very Online Guy	Alvvays	https://youtu.be/rnX8hkdylSw	
38	85	4	nottoobad	2022	reckless driving	Lizzy McAlpine	https://www.youtube.com/watch?v=Dw9qEj9JQpE	
54	86	4	pproteus	2022	Little Things	Big Thief	https://www.youtube.com/watch?v=qF0dXT-v-vY	
3	87	4	sharur	2022	My Cigarette	Red Hot Chili Peppers	https://youtu.be/raaEb3ncfqs	
9	88	4	singletee	2022	Hall of Mirrors	Let's Eat Grandma	https://www.youtube.com/watch?v=1C_4BWxzri4	
88	89	4	strumphf	2022	This Is A Life	Son Lux, Mitski, David Byrne	https://www.youtube.com/watch?v=STRjuwjL8g0	
90	90	4	Valendale	2022	Tamagotchi	PUTOCHINOMARICÓN feat. GFOTY	https://youtu.be/gSKRqzG-qJg	
13	91	4	wharf_rat	2022	Merkato	Kibrom Birhane	https://www.youtube.com/watch?v=53aTnTWNNvE	
64	92	4	xyrix	2022	Studio Dobra	Gene On Earth	https://www.youtube.com/watch?v=-YSANp84yLE	
8	93	5	aku chi	2022	All Comes Crashing	Metric	https://youtu.be/StK5FB5NgVA	
77	94	5	alatar224	2022	All That You Want	Ibibio Sound Machine	https://www.youtube.com/watch?v=h7kBazdEQJw	
34	95	5	assemble_me	2022	Picturesque	Editors	https://youtu.be/CO6wL84lqKc	
67	96	5	Bluey The Bear	2022	THE STORY OF BLOOD feat. Weyes Blood	John Cale	https://m.youtube.com/watch?v=sZw8RmLTrho	
122	97	5	Cave-o-sapien	2022	Tick Tock	Aldous Harding	https://www.youtube.com/watch?v=XWvlOujyjpE	
35	98	5	cera5600	2022	Quicksilver Incantation	Phono Ghosts	https://youtu.be/rsmPMQh0RhQ	
86	99	5	Donald X.	2022	The Last Goodbye	Dirt Poor Robins	https://www.youtube.com/watch?v=U4bKcLK8ClA	
73	100	5	dryope	2022	Plonk VI	Huerco S.	https://youtu.be/tsVOxeb4Un8	
69	101	5	jsh	2022	Johnny C. Bad	Nobuo Uematsu	https://drive.google.com/file/d/11dVt7wVBnco6nKd2fQfk9z6VgzUV9vPX/view?usp=sharing	
98	102	5	Lemonspawn	2022	Silk Chiffon (feat. Phoebe Bridgers)	MUNA	https://youtu.be/1IvyGfWhoWo	
125	103	5	markusin	2022	Past Summers Notes	When Colors Are Fading	https://www.youtube.com/watch?v=3-6UnnFKaHk	
97	104	5	Mollo8	2022	Summer's Just Around The Corner	Mini Kyute	https://youtu.be/fsSI9eR0LnY	
82	105	5	Mort	2022	Catastasis	Elder	https://youtu.be/7U9b0qIHzKI	
74	106	5	nottoobad	2022	Heroes	Anna Tivel	https://www.youtube.com/watch?v=rlDGp5n0E68	
33	107	5	pproteus	2022	Finale	Justin Hurwitz	https://www.youtube.com/watch?v=zoeEobVMkKA	
24	108	5	sharur	2022	Gene On Earth	Studio Dobra	https://youtu.be/-YSANp84yLE	
83	109	5	strumphf	2022	Kill or Be Killed	Muse	https://www.youtube.com/watch?v=nXkkHC7Ok24	
29	110	5	Valendale	2022	Noxus vs. Demacia pt.2	Falconshield	https://youtu.be/_0r9PR3IOX0	
107	111	5	volfied	2022	Roman Holiday	Fontaines DC	https://youtu.be/kIoksLKLrr0	
28	112	5	wharf_rat	2022	What Did the Hen Duck Say to the Drake?	Jake Xerxes Fussell	https://www.youtube.com/watch?v=ORTHqwgohBI	
15	113	5	xyrix	2022	World Turns	Rival Consoles	https://www.youtube.com/watch?v=jl9bcyqn9ug	
134	114	6	aku chi	2022	Expert In A Dying Field	The Beths	https://youtu.be/sd3CqVVWJws	
18	115	6	alatar224	2022	So Long Savior	Tedeschi Trucks Band	https://www.youtube.com/watch?v=5hR3ZUh0Zbc	
5	116	6	assemble_me	2022	Trabant	Modem	https://youtu.be/OPITpx00QeQ	
93	117	6	Bluey The Bear	2022	Valentine, Texas	Mitski	https://m.youtube.com/watch?v=GOeAaxvidPI	
130	118	6	Cave-o-sapien	2022	Illusion of Forever	Beach House	https://www.youtube.com/watch?v=PFlAc5_KO8M	
48	119	6	cera5600	2022	Turnaround	Clyde Shelton	https://youtu.be/zt195r6_OiE	
133	120	6	Donald X.	2022	Once Twice Melody	Beach House	https://www.youtube.com/watch?v=UIPCpa0_PYM	
106	121	6	dryope	2022	Megalosthronos	Metatron Omega	https://youtu.be/TP0_3JMntAc	
132	122	6	jsh	2022	Troglodyte	Viagra Boys	https://www.youtube.com/watch?v=a0s1tNzhkOM	
129	123	6	Lemonspawn	2022	Peak	Christina Chatfield	https://youtu.be/8otMDmgSwGo	
131	124	6	markusin	2022	Retrogade	Rakarma	https://www.youtube.com/watch?v=aJmIRrdY5OY	
85	125	6	Mollo8	2022	Cracker Island	Gorillaz	https://youtu.be/24tFMeloa18	
36	126	6	Mort	2022	Bet	Snarky Puppy	https://youtu.be/fnWoFuh7ZuA	
19	127	6	nottoobad	2022	Giant Palm	Naima Bock	https://www.youtube.com/watch?v=xJSaWRAvO8E	
111	128	6	pproteus	2022	Love Love Love	Big Thief	https://www.youtube.com/watch?v=nAeGMw7tzsI&t=1s	
84	129	6	sharur	2022	What, Me Worry?	Portugal. The Man	https://youtu.be/5jM9T7YMb2k	
16	130	6	strumphf	2022	Scherzo for Violin and Swords	Bear McCreary	https://www.youtube.com/watch?v=UuchfuAnJIQ	
44	131	6	Valendale	2022	Torture Me	100 gecs feat. Skrillex	https://youtu.be/vaBFLNWnQ0E	
124	132	6	volfied	2022	Weird Goodbyes	The National/Bon Iver	https://youtu.be/zcII2C6yh0A	
26	133	6	wharf_rat	2022	Mess Mend	Horse Lords	https://www.youtube.com/watch?v=Ffz4aSwEVYc	
25	134	6	xyrix	2022	Green To You	Kaitlyn Aurelia Smith & Emile Mosseri	https://www.youtube.com/watch?v=QZgdJWH6Bcs	
