new_order	order	seed	submitter	year	song	artist	link	submitters
90	55	3	jsh	2013	Brennisteinn	Sigur Rós	https://youtu.be/PwfYZgEhxgY	
118	56	3	Komaitho	2013	ətˈæk 0N tάɪtn	澤野 弘之 (Sawano Hiroyuki)	https://youtu.be/zroFzv7sFis	
101	57	3	Lemonspawn	2013	Let It Go	Idina Menzel	https://youtu.be/FnpJBkAMk44	
30	58	3	markusin	2013	Tenebrario	Cauchemar	https://www.youtube.com/watch?v=nbyuzd1bRK0	
31	59	3	Mollo8	2013	Kangaroo Court	Capital Cities	https://youtu.be/g4VEyk6ODW0	
27	60	3	Mort	2013	Aeons	Karnivool	https://youtu.be/2TKC3jW6fzk	
28	61	3	nottoobad	2013	Sonsick	San Fermin	https://www.youtube.com/watch?v=1czCNnPyHlw	
99	62	3	pproteus	2013	Tall Tall Shadow	Basia Bulat	https://www.youtube.com/watch?v=KfjnRbHtLAQ	
102	63	3	Sharur	2013	Budapest	George Ezra	https://youtu.be/jYSLu01Lc5A	
5	64	3	singletee	2013	Breathe on Me	Delain	https://www.youtube.com/watch?v=zBSps5hGnEU	
47	65	3	strumphf	2013	Zusammenhänge	Sookee	https://youtu.be/3fS7bw0DwHo?t=25	
21	66	3	Valendale	2013	Bassline Junkie	Dizzee Rascal	https://youtu.be/CrDbTwtRbws	
67	67	3	volfied	2013	Find My Way	Nine Inch Nails	https://www.youtube.com/watch?v=LRPYtIiVlgs	
42	68	3	wharf_rat	2013	Odo	R2Bees	https://www.youtube.com/watch?v=4aum0FkdC2I	
113	69	3	xyrix	2013	Dissect	Glasser	https://www.youtube.com/watch?v=AqHHakuQX8o	
75	70	4	aku chi	2013	Take Me to Church	Hozier	https://youtu.be/1kYgXOrA3Jc	
7	71	4	alatar224	2013	The Fox (What Does the Fox Say?)	Ylvis	https://www.youtube.com/watch?v=n8O-S_oP3G0	
91	72	4	assemble_me	2013	She Devil	Minuit Machine	https://youtu.be/6C0Uzmeeb9U	
65	73	4	Bluey The Bear	2013	Boring Angel	Oneohtrix Point Never	https://www.youtube.com/watch?v=N2R_hPBGgIQ&pp=ygUiYm9yaW5nIGFuZ2VsIG9uZW9odHJpeCBwb2ludCBuZXZlcg%3D%3D	
56	74	4	Donald X.	2013	Call You Mom	They Might Be Giants	https://www.youtube.com/watch?v=91cAmkX3FAU	
117	75	4	dryope	2013	Cleric	Recondite	https://youtu.be/BjyyqmaM7xw	
72	76	4	jsh	2013	Afterlife	Arcade Fire	https://youtu.be/vW3RYyGVa5M	
76	77	4	Komaitho	2013	Whats In Your Heart	KNOWER	https://youtu.be/UFe8M5Xh9-A	
50	78	4	Lemonspawn	2013	Electric Lady (feat. Solange)	Janelle Monáe	https://youtu.be/TOui_ftQkVE	
45	79	4	markusin	2013	Your Blood Makes Me Smile	What Comes to Life	https://www.youtube.com/watch?v=UIH2eg0wp1A	
58	80	4	Mollo8	2013	Prometea	Yokozuna	https://youtu.be/UkvS_QoF-Qk	
25	81	4	Mort	2013	Afterthoughts	Spock's Beard	https://youtu.be/U6xraCTFGbs	
114	82	4	nottoobad	2013	Wrecking Ball	Miley Cyrus	https://www.youtube.com/watch?v=mRFHAvdwXXs	
93	83	4	singletee	2013	Royals	Lorde	https://www.youtube.com/watch?v=ncgsL1GCFms	
29	84	4	strumphf	2013	Love Will Tear Us Apart	Scott Matthew	https://www.youtube.com/watch?v=lZK_t0_4SLg	
