new_order	order	seed	submitter	year	song	artist	link	submitters
80	97	4	wharf_rat	1977	Uptown Top Ranking	Althea & Donna	https://www.youtube.com/watch?v=q0HrboAqDTw	
88	98	4	Wonko	1977	She's Always a Woman	Billy Joel	https://youtu.be/Cx3QmqV2pHg	
117	99	4	xyrix	1977	Thunder Island	Jay Ferguson	https://www.youtube.com/watch?v=EI0Tt3UZ5jc	
106	100	5	aku chi	1977	Dreams	Fleetwood Mac	https://youtu.be/mrZRURcb1cM	
39	101	5	alatar224	1977	You Gotta Sing	Raffi with Ken Whiteley	https://www.youtube.com/watch?v=8pkFy_nbeMY	
51	102	5	assemble_me	1977	C.Rock	Chrisma	https://youtu.be/rqTRtMz80FI	
113	103	5	bazkitcase5	1977	Wonderful Tonight	Eric Clapton	https://youtu.be/bW6ai6S6sLo	
5	104	5	biscuitsjoe	1977	Love → Building on Fire	Talking Heads	https://www.youtube.com/watch?v=olf0o3jfhns	
97	105	5	Bluey The Bear	1977	King's Lead Hat	Brian Eno	https://www.youtube.com/watch?v=e3PRnZZaY0I	
86	106	5	Donald X.	1977	The Voice	Alan Parsons Project	https://www.youtube.com/watch?v=da1l7ChG1aM	
65	107	5	dryope	1977	Moonflower	Santana	https://youtu.be/x5b3VBUW2ok	
27	108	5	jsh	1977	Cretin Hop	The Ramones	https://youtu.be/dmyD09f85Eg	
109	109	5	Komaitho	1977	Dance with Me	Peter Brown	https://youtu.be/dizMwLAlWuQ	
41	110	5	Lemonspawn	1977	Heaven Can Be Anywhere	Charlie Daniels Band	https://youtu.be/7xI7mR2Uc2A	
101	111	5	markusin	1977	One Bourbon, One Scotch, One Beer	George Thorogood & The Destroyers	https://www.youtube.com/watch?v=sDf0IwXoOmY	
103	112	5	Mollo8	1977	Sorry, I'm a Lady	Baccara	https://youtu.be/oPfnT_5BVCQ	
93	113	5	MuensterCheese	1977	Birmingham Blues	Electric Light Orchestra	https://youtu.be/riXNeEki07A	
100	114	5	Sharur	1977	Way Down	Elvis Presley	https://youtu.be/weLSA2vekLA	
73	115	5	singletee	1977	Give a Little Bit	Supertramp	https://www.youtube.com/watch?v=ZqVYPrRFuuc	
48	116	5	tufftaeh	1977	Go Your Own Way (live 1997)	Fleetwood Mac	https://www.youtube.com/watch?v=qNM6IuA87eM	
92	117	5	wharf_rat	1977	Ravissante Baby (Négro Phasing)	Francis the Great	https://www.youtube.com/watch?v=c-O2uZQwCLI	
60	118	5	Wonko	1977	Police and Thieves	The Clash	https://youtu.be/N3A8uNG3GH4	
99	119	5	xyrix	1977	You Make Loving Fun (Trailmix)	Fleetwood Mac	https://youtu.be/gQSusDnr1vg	
8	120	6	alatar224	1977	Rifle Range	Blondie	https://www.youtube.com/watch?v=_AuTJfsNim8	
72	121	6	assemble_me	1977	Monday Morning Gunk	Radio Birdman	https://youtu.be/AmTiMW6U-HI	
107	122	6	biscuitsjoe	1977	Blue Öyster Cult	Godzilla	https://www.youtube.com/watch?v=myqSETD5_bs	
94	123	6	Bluey The Bear	1977	Zombie	Fela Kuti	https://www.youtube.com/watch?v=Qj5x6pbJMyU	
134	124	6	Donald X.	1977	Street in the City	Pete Townshend and Ronnie Lane	https://www.youtube.com/watch?v=-K3HhFDEFlQ	
34	125	6	dryope	1977	In Cosa Crede Chi Non Crede	Klaus Schulze	https://youtu.be/k9D_5Qu8kk0	
75	127	6	Komaitho	1977	Night Fever	Bee Gees	https://youtu.be/-ihs-vT9T3Q	
130	126	6	jsh	1977	New Feeling	Talking Heads	https://youtu.be/2KM5XNGJDqg	
79	129	6	markusin	1977	The Whistler	Jethro Tull	https://www.youtube.com/watch?v=2mBaE-K4RxI	
17	130	6	Mollo8	1977	Amiga	Miguel Bosé	https://youtu.be/9AqQod-lOw0	
135	128	6	Lemonspawn	1977	Fooling Yourself (The Angry Young Man)	Styx	https://youtu.be/apTy_Wez4V4	
91	134	6	wharf_rat	1977	Pulled Up	Talking Heads	https://www.youtube.com/watch?v=iDhAyT4Z4rc	
132	131	6	Sharur	1977	Cold As Ice	Foreigner	https://youtu.be/aP8Rbct_50Y	
131	132	6	singletee	1977	Take Me Back to Chicago	Chicago	https://www.youtube.com/watch?v=ajxNLr5gz4Y	
129	133	6	tufftaeh	1977	Rockin' All Over The World	Status Quo	https://www.youtube.com/watch?v=Z015A26mfeM	
133	135	6	xyrix	1977	Telephone Man	Meri Wilson	https://youtu.be/TuiDjROPR0s	
