1,0,aku chi,1977,The Lonely Shepherd,Gheorghe Zamfir & James Last,https://youtu.be/f_5XWp0m2dc,Lemonspawn; aku chi
2,0,aku chi,1977,Go Your Own Way,Fleetwood Mac,https://youtu.be/oiosqtFLBBA,aku chi; tufftaeh; singletee
3,0,aku chi,1977,We Are the Champions,Queen,https://youtu.be/aRlk72bQK90,aku chi; singletee
4,0,assemble_me,1977,Sound and Vision,David Bowie,https://youtu.be/ZeAn_XRv2ag,assemble_me; Donald X.
5,0,bazkitcase5,1977,I Want You to Want Me,Cheap Trick,https://youtu.be/Er9HDEq3YIY,Lemonspawn; bazkitcase5
6,0,bazkitcase5,1977,Come Sail Away,Styx,https://youtu.be/eYCFrcCqh7Q,bazkitcase5; aku chi; Wonko
7,0,bazkitcase5,1977,Closer To The Heart,Rush,https://youtu.be/syEBKVIZO34,bazkitcase5; aku chi
8,0,bazkitcase5,1977,Barracuda,Heart,https://youtu.be/LQaapdpX0Hk,bazkitcase5; aku chi; strumphf
9,0,biscuitsjoe,1977,Marquee Moon,Television,https://www.youtube.com/watch?v=g4myghLPLZc,jsh; biscuitsjoe; Sharur
10,0,Donald X.,1977,Solsbury Hill,Peter Gabriel,https://www.youtube.com/watch?v=bXXkzyVIlhw,aku chi; Donald X.; xyrix
11,0,Donald X.,1977,Psycho Killer,Talking Heads,https://www.youtube.com/watch?v=eauZzwt8Ci8,markusin; Donald X.; Valendale; xyrix; Sharur
12,0,Donald X.,1977,Watching the Detectives,Elvis Costello,https://www.youtube.com/watch?v=k1Qnt5bx1OI,Donald X.; biscuitsjoe
13,0,Lemonspawn,1977,Bat Out of Hell,Meat Loaf,https://youtu.be/x7ES7ueI7p0,Lemonspawn; tufftaeh
14,0,MuensterCheese,1977,Take a Chance On Me,ABBA,https://youtu.be/72r32bceDzg,Lemonspawn; MuensterCheese
15,0,pproteus,1977,The Chain,Fleetwood Mac,https://www.youtube.com/watch?v=iLC-tHvkNvI,jsh; Sharur; pproteus; xyrix
16,0,pproteus,1977,Dogs,Pink Floyd,https://www.youtube.com/watch?v=4QA30qkRYy8,volfied; pproteus
17,0,Sharur,1977,Cocaine,Eric Clapton,https://youtu.be/8QYdIswhbY4,bazkitcase5; Sharur
18,0,Sharur,1977,That Smell,Lynyrd Skynyrd,https://youtu.be/erg2vyJ2UOk,bazkitcase5; Sharur; aku chi
19,0,strumphf,1977,Godzilla,Blue Öyster Cult,https://www.youtube.com/watch?v=myqSETD5_bs,bazkitcase5; strumphf
20,0,strumphf,1977,Dust in the Wind,Kansas,https://www.youtube.com/watch?v=zVokojoF_lY,Lemonspawn; bazkitcase5; singletee; strumphf
