1,0,aku chi,1964,House of the Rising Sun,The Animals,https://youtu.be/X6M_gm5yNDU,assemble_me; aku chi; Donald X.; pproteus; Lemonspawn; Sharur; nottoobad
2,0,aku chi,1964,Because,The Dave Clark Five,https://youtu.be/a3lqC7evfKk,aku chi; Sharur
3,0,aku chi,1964,My Guy,Mary Wells,https://youtu.be/4WT7nBGX5eU,aku chi; Sharur
4,0,assemble_me,1964,You Really Got Me,The Kinks,https://youtu.be/WDZ86JiuCeA,assemble_me; jsh; Lemonspawn; nottoobad
5,0,Bluey The Bear,1964,Egyptian Shumba,The Tammys,https://www.youtube.com/watch?v=Pi7INpPdE2Y,jsh; Bluey The Bear
6,0,Donald X.,1964,The Girl from Ipanema (feat. Astrud Gilberto),Stan Getz & João Gilberto,https://www.youtube.com/watch?v=EKEmQooklDw,Donald X.; xyrix
7,0,jsh,1964,Mississippi Goddam,Nina Simone,https://www.youtube.com/watch?v=teqWnF-HD1M,jsh; Bluey The Bear
8,0,Lemonspawn,1964,Viva Las Vegas,Elvis Presley,https://youtu.be/V4svP_r34F0,Lemonspawn; Mollo8
9,0,markusin,1964,If I Were a Rich Man,Sheldon Harnick and Jerry Bock,https://www.youtube.com/watch?v=Ybwbk2ulhBU,markusin; Komaitho
10,0,markusin,1964,The Times They Are a-Changin',Bob Dylan,https://www.youtube.com/watch?v=s3qndXvBmr0,markusin; nottoobad
11,0,nottoobad,1964,Don't Let Me Be Misunderstood,Nina Simone,https://www.youtube.com/watch?v=9ckv6-yhnIY,volfied; nottoobad
12,0,strumphf,1964,Walk On By,Dionne Warwick,https://youtu.be/vsGsCvJWEo8,jsh; Sharur; Wonko; strumphf
13,0,strumphf,1964,Under the Boardwalk,The Drifters,https://youtu.be/uNbmmclS3Uo,aku chi; Sharur; Lemonspawn; strumphf
14,0,Valendale,1964,Tradition (Fiddler on the Roof),Jerry Bock; Sheldon Harnick; Zero Mostel and Chorus,https://www.youtube.com/watch?v=va0UBPt7Z1E,pproteus; Valendale
15,0,Valendale,1964,Secret Agent Man,Johnny Rivers,https://youtu.be/QKNDRndc2bs,pproteus; Valendale
16,0,volfied,1964,"In C (European Music Project, zignorii++)",Terry Riley,https://www.youtube.com/watch?v=DpYBhX0UH04,volfied; alatar224
17,0,volfied,1964,Gloria,Them,https://www.youtube.com/watch?v=xXMrsjollCs,volfied; Sharur
18,0,Wonko,1964,A Change is Gonna Come,Sam Cooke,https://www.youtube.com/watch?v=aQbsngo-aGw,jsh; volfied; Wonko; nottoobad
19,1,alatar224,1964,Come On In,The Even Dozen Jug Band,https://www.youtube.com/watch?v=Ocsr6M86vmQ,
