new_order	order	seed	submitter	year	song	artist	link	submitters
21	31	2	alatar224	1985	The Death of Don Juan, Act I, Scene II — Death as a Shadow	Elodie Lauten	https://www.youtube.com/watch?v=rjs3PVfz7Dg	
85	32	2	assemble_me	1985	In Flux	The Snake Corps	https://youtu.be/AuqlQIa0duA	
62	33	2	Bluey The Bear	1985	Jockey Full of Bourbon	Tom Waits	https://www.youtube.com/watch?v=ipQgbKEK4s0	
91	34	2	Donald X.	1985	The Lady Don't Mind	Talking Heads	https://www.youtube.com/watch?v=DdGRWVZym5o	
57	35	2	dryope	1985	Lost Humanity	Robert Schroeder	https://youtu.be/sZnxlHdJgIE	
45	36	2	jsh	1985	In Between Days	The Cure	https://www.youtube.com/watch?v=EDMDb8unsIA	
30	37	2	Komaitho	1985	Angel's Egg Main Theme	菅野由弘 (Yoshihiro Kanno)	https://youtu.be/0Fsb1OBpCN0	
89	38	2	Lemonspawn	1985	Waiting for Daddy (Sam Lowry's Wetter Dream, The Monoliths Erupt)	Michael Kamen	https://youtu.be/BTFsa0qEkbQ	
100	39	2	markusin	1985	A Criminal Mind	Gowan	https://www.youtube.com/watch?v=XsAsYO6bQ2M	
24	40	2	Mollo8	1985	Don't You (Forget About Me)	Simple Minds	https://youtu.be/urZzB3s1pdw	
55	41	2	muenstercheese	1985	Take On Me	a-ha	https://youtu.be/HzdD8kbDzZA	
117	42	2	nottoobad	1985	King of Rock	Run DMC	https://www.youtube.com/watch?v=_wMFOL_sAPk	
37	43	2	Sharur	1985	Change It	Stevie Ray Vaughan	https://youtu.be/PwDDiFK0-3g	
63	44	2	singletee	1985	Lullaby	Loreena McKennitt	https://www.youtube.com/watch?v=rWqQ9uwqQxk	
68	45	2	strumphf	1985	A View to a Kill	Duran Duran	https://www.youtube.com/watch?v=hJzotJUlQws	
120	46	2	SuperDuper	1985	Mishima: November 25: Morning	Philip Glass	https://youtu.be/Dw8aIjIvriA	
52	47	2	tufftaeh	1985	If She Knew What She Wants	The Bangles	https://www.youtube.com/watch?v=hKsS0GuAGzg	
86	48	2	Valendale	1985	Oh Sheila	Ready For the World	https://youtu.be/z5tna74tUzw	
118	49	2	volfied	1985	Don't Come Around Here No More	Tom Petty & the Heartbreakers	https://www.youtube.com/watch?v=a9jDoXitEO0	
35	50	2	wharf_rat	1985	Swimming Ground	Meat Puppets	https://www.youtube.com/watch?v=adFtauZ34LA	
79	51	2	Wonko	1985	Greatest Love of All	Whitney Houston	https://youtu.be/YohL_QJhFaw	
15	52	2	xyrix	1985	Polaroïd/Roman/Photo	RÜTH	https://www.youtube.com/watch?v=DJ587DaCyC4	
107	53	3	aku chi	1985	One Day More (Live)	Les Misérables 10th Anniversary Cast	https://youtu.be/IddP8AAIGTQ	
36	54	3	alatar224	1985	Bitchin' Camaro	The Dead Milkmen	https://www.youtube.com/watch?v=sDMSZVLbbwY	
59	55	3	assemble_me	1985	Care	SS-Say	https://youtu.be/HunHRVow-dI	
4	56	3	Bluey The Bear	1985	Yü-gung (Fütter mein ego)	Einstürzende Neubauten	https://www.youtube.com/watch?v=4H2bYIEAFsU	
66	57	3	Donald X.	1985	Map of the World (Part II)	Jane Siberry	https://www.youtube.com/watch?v=LD_dxlBb1P8	
125	58	3	dryope	1985	Cosmic Calimba	Software	https://youtu.be/6wKqrTxK4yA	
60	59	3	jsh	1985	Singapore	Tom Waits	https://www.youtube.com/watch?v=QywH5lialsU	
128	60	3	Komaitho	1985	Plastic Love	竹内まりや (Takeuchi Mariya)	https://youtu.be/hFv-Tu1Vs5g	
113	61	3	Lemonspawn	1985	How Will I Know	Whitney Houston	https://youtu.be/zr3SvOR2rFc	
49	62	3	markusin	1985	Soldier Without Faith	Yngwie Malmsteen	https://www.youtube.com/watch?v=Y_5EeXvmbjA	
22	63	3	Mollo8	1985	The Captain Of Her Heart	Double	https://youtu.be/lOWx80CTflI	
123	64	3	muenstercheese	1985	Manhattan Project	Rush	https://youtu.be/RhE8VQlczS4	
40	65	3	Sharur	1985	Feeling Gravitys Pull	R.E.M.	https://youtu.be/5eNljSR-U0Y	
1	66	3	SuperDuper	1985	Please, Please, Please Let Me Get What I Want	The Smiths	https://youtu.be/-T8R_VDTOYQ	
70	67	3	tufftaeh	1985	Heart Of Lothian	Marillion	https://www.youtube.com/watch?v=r-tKbUmoALA	
99	68	3	volfied	1985	Moon Over Bourbon Street	Sting	https://www.youtube.com/watch?v=5A_3M6pkMls	
88	69	3	wharf_rat	1985	Windsong	Sathima Bea Benjamin	https://www.youtube.com/watch?v=5dbd2xVOuLg	
69	70	3	Wonko	1985	Take Me Home	Phil Collins	https://youtu.be/jq1oyB1CNa4	
94	71	3	xyrix	1985	Walk Like an Egyptian	The Bangles	https://www.youtube.com/watch?v=cFGCu5hnLyA	
39	72	4	alatar224	1985	The Wind of Change	Robert Wyatt with the Swapo Singers	https://www.youtube.com/watch?v=apXBEAhHiUk	
74	73	4	assemble_me	1985	I Met the Beast	Martin Dupont	https://youtu.be/TMzAU6-QUFM	
50	74	4	Bluey The Bear	1985	Paintwork	The Fall	https://www.youtube.com/watch?v=3okaBjf9_B4	
41	75	4	Donald X.	1985	Jig of Life	Kate Bush	https://www.youtube.com/watch?v=qUP2FZmKGXw	
67	76	4	dryope	1985	Julia's Dream	Software	https://youtu.be/IAlO9_EEdbI	
47	77	4	jsh	1985	Cloudbusting	Kate Bush	https://youtu.be/GQ4DeDIh5c0	
84	78	4	Komaitho	1985	Is It a Crime	Sade	https://youtu.be/uScPm9AQYjw	
77	79	4	Lemonspawn	1985	We Built This City	Starship	https://youtu.be/NtM3jjLP7AE	
102	80	4	markusin	1985	Holy Hell	Possessed	https://www.youtube.com/watch?v=lLqNI4b3R1g	
92	81	4	Mollo8	1985	Sergio el Bailador	Bronco	https://youtu.be/a_kyL5JaA00	
19	82	4	muenstercheese	1985	Killing Is My Business... And Business Is Good!	Megadeth	https://youtu.be/Y-4WeOqSXSc	
110	83	4	nottoobad	1985	Talk To Me	Stevie Nicks	https://www.youtube.com/watch?v=CaPXFcbKDYs	
43	84	4	Sharur	1985	Dare to Be Stupid	Weird Al Yankovic	https://youtu.be/3-Tp8mjIMbg	
9	85	4	strumphf	1985	Cheri Cheri Lady	Modern Talking	https://www.youtube.com/watch?v=WsSxXy6TXsY	
114	86	4	SuperDuper	1985	Memorial	Michael Nyman	https://youtu.be/w9ivMElHML4	
12	87	4	tufftaeh	1985	Goodbye	Night Ranger	https://www.youtube.com/watch?v=IIYCBWGhqFY	
44	88	4	volfied	1985	Road to Nowhere	Talking Heads	https://www.youtube.com/watch?v=KMXNiw4H6qA	
16	89	4	wharf_rat	1985	I Apologize	Hüsker Dü	https://www.youtube.com/watch?v=Dpdf6K83ri4	
38	90	5	alatar224	1985	(You Are My) Leanin' Tree	Artie White	https://www.youtube.com/watch?v=IqP40cShoY8	
48	91	5	assemble_me	1985	3e sexe	Indochine	https://youtu.be/nilTojT5YXY	
56	92	5	Bluey The Bear	1985	No Words	Clan of Xymox	https://www.youtube.com/watch?v=PIsnnJw2ey8	
76	93	5	Donald X.	1985	Sally Maclennane	Pogues	https://www.youtube.com/watch?v=Mz8THBdHRyI	
33	94	5	dryope	1985	horridula	Aragon	https://youtu.be/2I2JqMS0bj8	
26	95	5	jsh	1985	Head Over Heels / Broken	Tears For Fears	https://youtu.be/3g7Pvyip_U4	
11	96	5	Komaitho	1985	Tibetan Dance	EPO	https://youtu.be/Oejs7_VNoC8	
51	97	5	Lemonspawn	1985	Head Over Heels	Tears For Fears	https://youtu.be/726IPv--fko	
83	98	5	markusin	1985	C'est Pour Toi	Celine Dion	https://www.youtube.com/watch?v=6yYWmoQOieM	
61	99	5	Mollo8	1985	No Controles	Flans	https://youtu.be/vS4Z9HkCq_U	
104	100	5	muenstercheese	1985	Fly On The Wall	AC/DC	https://youtu.be/OJbHMbm31V0	
71	101	5	nottoobad	1985	White Line	Emmylou Harris	https://www.youtube.com/watch?v=oAgumkEHAZY	
14	102	5	Sharur	1985	Oh Yeah	Yello	https://youtu.be/Ya1ySdk9Oao	
31	103	5	strumphf	1985	This Time of Night	New Order	https://www.youtube.com/watch?v=YEvyfCT99tw	
93	104	5	SuperDuper	1985	Tango Till They’re Sore	Tom Waits	https://youtu.be/FSZxJpf1IHI	
10	105	5	tufftaeh	1985	Night Run	UFO	https://www.youtube.com/watch?v=i7U26FkdC3M	
20	106	5	volfied	1985	This Is Not America	Pat Metheny Group & David Bowie	https://www.youtube.com/watch?v=eJ1P2wJijfk	
6	107	5	wharf_rat	1985	Courage	Minutemen	https://www.youtube.com/watch?v=Pl2izQj6TRY	
54	108	5	xyrix	1985	We Have Come to Bless the House	Severed Heads	https://www.youtube.com/watch?v=oaI2Db3WBoE	
101	109	6	aku chi	1985	Every Time You Go Away (single version)	Paul Young	https://youtu.be/s_-QRNVbNM8	
111	110	6	alatar224	1985	Opi Rides Again / Club Med Sucks	Camper Van Beethoven	https://www.youtube.com/watch?v=eq7APYPzGGM	
29	111	6	assemble_me	1985	Total Recall	The Sound	https://youtu.be/ebxrOSj9Vg8	
42	112	6	Bluey The Bear	1985	Don't Stop the Dance	Bryan Ferry	https://www.youtube.com/watch?v=6A51O4BkDPA	
65	113	6	Donald X.	1985	Good Things Go	Young Fresh Fellows	https://www.youtube.com/watch?v=5TQ12my1zg0	
122	114	6	dryope	1985	Brain Voyager	Robert Schroeder	https://youtu.be/49pzMyc0Zpk	
121	115	6	jsh	1985	Hang Down Your Head	Tom Waits	https://m.youtube.com/watch?v=xpmQ13karD4	
105	116	6	Komaitho	1985	Sand Beige -砂漠へ-	中森明菜 (Nakamori Akina)	https://youtu.be/1ylemSJEZQk	
95	117	6	Lemonspawn	1985	Boys and Girls	Bryan Ferry	https://youtu.be/aQpo0XxTB3U	
108	118	6	markusin	1985	Midnight Mover	Accept	https://www.youtube.com/watch?v=ZpnpclbeXms	
87	119	6	Mollo8	1985	Where's The Walrus?	The Alan Parsons Project	https://youtu.be/lXznDZBneMw	
116	120	6	muenstercheese	1985	Can't Get There From Here	R.E.M.	https://youtu.be/xQ5SGq96xaE	
2	121	6	nottoobad	1985	Tupelo	Nick Cave and the Bad Seeds	https://www.youtube.com/watch?v=gLOrB6z6JuE	
112	122	6	Sharur	1985	Hollywood (Africa)	Red Hot Chili Peppers	https://youtu.be/fXGelB9uxcM	
3	123	6	strumphf	1985	Love Like Blood	Killing Joke	https://www.youtube.com/watch?v=NA1_3LG5BrY	
106	124	6	SuperDuper	1985	Six Different Ways	The Cure	https://youtu.be/_1qY8IxLuWY	
32	125	6	tufftaeh	1985	Mein Freund Harvey	Rodgau Monotones	https://www.youtube.com/watch?v=BhI9cCw_6ss	
72	126	6	volfied	1985	So You Want to Be a Rock & Roll Star	Tom Petty & the Heartbreakers	https://www.youtube.com/watch?v=5q3dXiQJukM&list=OLAK5uy_khWShxuw85kxZW4JOASv1cjty3fVm3jEw	
18	127	6	wharf_rat	1985	When the Going is Smooth & Good	William Onyeabor	https://www.youtube.com/watch?v=7fnTxm1u_34	
124	128	6	xyrix	1985	Queen Of Rox (Shanté Rox On)	Roxanne Shanté	https://www.youtube.com/watch?v=CYY_vsQeuzw	
