new_order	order	seed	submitter	year	song	artist	link	submitters
91	63	3	assemble_me	2006	Spit It Out	IAMX	https://youtu.be/xtXL6I8GoaA	
104	64	3	Bluey The Bear	2006	Back to Black	Amy Winehouse	https://www.youtube.com/watch?v=4Q4Gy2Z7xZ0	
108	65	3	Cave-o-sapien	2006	Teach Me Sweetheart	The Fiery Furnaces	https://www.youtube.com/watch?v=DiNIyGH_YUw	
25	66	3	Donald X.	2006	Scenic World	Beirut	https://www.youtube.com/watch?v=mUnorrfc77w	
19	67	3	dryope	2006	Automnal	Nebulo	https://youtu.be/KffdZb9o2uE	
90	68	3	jsh	2006	Another Sunny Day	Belle & Sebastian	https://www.youtube.com/watch?v=rx08E0b0Rs0	
127	69	3	Komaitho	2006	Hades and Persephone	Anaïs Mitchell	https://youtu.be/gN_Ofd-gk_w	
44	70	3	Lemonspawn	2006	In This Camp	Midlake	https://youtu.be/xflOBQvwyH4	
22	71	3	markusin	2006	Drive	Deftones	https://www.youtube.com/watch?v=zWfGYAgqLLI	
48	72	3	Mollo8	2006	19 才	Suga Shikao	https://youtu.be/DYXoJ_oWK-I	
105	73	3	Mort	2006	Vicarious	Tool	https://youtu.be/N26N7lQHNW8	
70	74	3	muenstercheese	2006	They're Taking the Hobbits to Isengard	Erwin Beekveld	https://youtu.be/uE-1RPDqJAY	
65	75	3	nottoobad	2006	Littlest Things	Lily Allen	https://www.youtube.com/watch?v=8VFCslLuPfY	
17	76	3	pproteus	2006	Creepy Doll	Jonathan Coulton	https://www.youtube.com/watch?v=oGWabpugYVU	
106	77	3	Sharur	2006	Dance Me a Number	Steepwater Band	https://youtu.be/qb9qieKhgn0	
59	78	3	singletee	2006	Sleepwalkers Dream	Delain	https://www.youtube.com/watch?v=qxsz5cwXRNo	
101	79	3	strumphf	2006	Remmidemmi	Deichkind	https://www.youtube.com/watch?v=7TYwvmwZrVk	
82	80	3	SuperDuper	2006	Coconut Skins	Damien Rice	https://youtu.be/um9QARvvC1o	
47	81	3	Valendale	2006	Balrog Boogie	Diablo Swing Orchestra	https://youtu.be/oObi6HJMMu8	
37	82	3	volfied	2006	Chinese Translation	M. Ward	https://www.youtube.com/watch?v=_u0Z7A8ji8c	
38	83	3	wharf_rat	2006	Let's Get Out of This Country	Camera Obscura	https://www.youtube.com/watch?v=HRIVmyXnV0I	
4	84	3	Wonko	2006	You Know I'm No Good	Amy Winehouse	https://www.youtube.com/watch?v=Xs_d5kwYqX8	
2	85	3	xyrix	2006	Minute by Minute	Girl Talk	https://www.youtube.com/watch?v=RQ379p_8bdY	
98	86	4	alatar224	2006	Ducktails---Moon	The Advantage	https://www.youtube.com/watch?v=9XrrxeerM44	
56	87	4	assemble_me	2006	Speed	White Rose Movement	https://youtu.be/LX2KX0OaofI	
10	88	4	bazkitcase5	2006	The Riddle	Five for Fighting	https://youtu.be/PONGvKUpO5U	
111	89	4	Bluey The Bear	2006	Tears Dry On Their Own	Amy Winehouse	https://www.youtube.com/watch?v=3jHYzJUoGB0	
80	90	4	Cave-o-sapien	2006	Stadiums and Shrines II	Sunset Rubdown	https://www.youtube.com/watch?v=NC6KZ9kOSrQ	
128	91	4	Donald X.	2006	Count Grassi's Passage over Piedmont	The Divine Comedy	https://www.youtube.com/watch?v=FWXdBEKNoUM	
15	92	4	dryope	2006	ted	Clark	https://youtu.be/PsT-nbVBsXw	
27	93	4	Komaitho	2006	黒い涙 (Kuroi Namida)	Anna Tsuchiya (土屋ｱﾝﾅ)	https://youtu.be/vgwaVwxuqDc	
52	94	4	Lemonspawn	2006	Read My Mind	The Killers	https://youtu.be/xIGInAwHghY	
51	95	4	markusin	2006	Chromatic Chimera	Unexpect	https://www.youtube.com/watch?v=np4gn1xGzOA	
113	96	4	muenstercheese	2006	I Can't Decide	Scissor Sisters	https://youtu.be/buYrBbwyCGE	
88	97	4	nottoobad	2006	Famous Flower of Manhattan	The Avett Brothers	https://www.youtube.com/watch?v=-dRJ7MLeCic	
110	98	4	pproteus	2006	Dress Up in You	Belle & Sebastian	https://www.youtube.com/watch?v=GprEq3t1HnY	
53	99	4	Sharur	2006	Hard to Concentrate	Red Hot Chili Peppers	https://youtu.be/G2dR2DV-eGc	
68	100	4	singletee	2006	When You Go	Jonathan Coulton	https://www.youtube.com/watch?v=VRCWFrwJwBM	
7	101	4	Valendale	2006	Hips Don't Lie	Shakira	https://youtu.be/EPKHC59Fpko	
72	102	4	volfied	2006	Freedom Ritual	Dark Meat	https://www.dropbox.com/s/dd6xnozhhly6ups/Freedom%20Ritual.mp4?dl=0	
13	103	4	wharf_rat	2006	Two Can Win	J Dilla	https://www.youtube.com/watch?v=n7nEY9izxJY	
62	104	4	Wonko	2006	Rehab	Amy Winehouse	https://www.youtube.com/watch?v=XOjDJRiUeGE	
29	105	5	aku chi	2006	What Goes Around.../...Comes Around Interlude	Justin Timberlake	https://youtu.be/nqpyWu6M6PY	
123	106	5	alatar224	2006	Forbudt Sprut	Analogik	https://www.youtube.com/watch?v=BP7T5tCEm0Q	
32	107	5	assemble_me	2006	Automatic	Dead Disco	https://youtu.be/uoVB7oyYS34	
3	108	5	Bluey The Bear	2006	Te Amo Corazón	Prince	https://www.youtube.com/watch?v=G_-suMSZx1E&list=PL6omk653ao_1WYtFb3OBVjmzX5VKNpJwa&index=3	
79	109	5	Cave-o-sapien	2006	Lay and Love	Bonnie Prince Billy	https://www.youtube.com/watch?v=ElBIVhlx6hU	
60	110	5	Donald X.	2006	Where There's a Will There's a Whalebone	Islands	https://www.youtube.com/watch?v=K2YtLmCNUow	
109	111	5	dryope	2006	Proton / Electron	Carbon Based Lifeforms	https://youtu.be/zec0qqohR0w	
124	112	5	jsh	2006	Re: Your Brains	Jonathan Coulton	https://www.youtube.com/watch?v=AjcH2UmK1uo	
93	113	5	Komaitho	2006	Shisso	Last Alliance	https://youtu.be/klOIbd42AAU	
87	114	5	Lemonspawn	2006	10,000 Days (Wings Pt 2)	Tool	https://youtu.be/qJq9y9xPKWs	
84	115	5	markusin	2006	Hole in the Earth	Deftones	https://www.youtube.com/watch?v=WbEaKZQ6DCM	
75	116	5	Mollo8	2006	ひぐらしのなく頃に	Shimamiya Eiko	https://youtu.be/zxH6dDhs_wU	
12	117	5	muenstercheese	2006	My Alcoholic Friends	The Dresden Dolls	https://youtu.be/hNF4_Xy7pNM	
99	118	5	nottoobad	2006	Hotel Song	Regina Spektor	https://www.youtube.com/watch?v=Go5Y462qPn4	
96	119	5	Sharur	2006	Wildcat	Ratatat	https://youtu.be/tArdmbr_znI	
46	120	5	singletee	2006	Village Lanterne	Blackmore's Night	https://www.youtube.com/watch?v=F78oo2_Ggg0	
63	121	5	strumphf	2006	Nature of the Experiment	Tokyo Police Club	https://www.youtube.com/watch?v=DPY5vTbLhs8	
40	122	5	SuperDuper	2006	Grace Kelly	Mika	https://youtu.be/LzCm2dg7yyg	
35	123	5	Valendale	2006	Move Along	The All-American Rejects	https://youtu.be/AEg3ebsHYjQ	
115	124	5	volfied	2006	Knives of Summertime	Sparklehorse	https://www.youtube.com/watch?v=hBj9DC5bVGI	
103	125	5	wharf_rat	2006	Tamacun	Rodrigo y Gabriela	https://www.youtube.com/watch?v=vyOSXRCJlIg	
43	126	5	xyrix	2006	Loud Pipes	Ratatat	https://www.youtube.com/watch?v=BcoPKWzLjrE	
148	127	6	aku chi	2006	Come Back	Pearl Jam	https://youtu.be/xGWnd4IJ1Vk	
133	128	6	alatar224	2006	Have Mercy on Me	The Black Keys	https://www.youtube.com/watch?v=lu84DSL3714	
135	129	6	assemble_me	2006	Deliberation	Katatonia	https://youtu.be/zCM8mV4lP5Y	
143	130	6	bazkitcase5	2006	Dani California	Red Hot Chili Peppers	https://youtu.be/GiP98Wqf0qQ	
139	131	6	Cave-o-sapien	2006	Treehouse Song	Nina Nastasia	https://www.youtube.com/watch?v=09M1pgWz22I	
141	132	6	Donald X.	2006	The Island	Decemberists	https://www.youtube.com/watch?v=o3rATtl6q7E	
140	133	6	dryope	2006	Lichtschleier	Vinterriket	https://youtu.be/bV0Wg5y3uMk	
136	134	6	jsh	2006	Trapped in the Drive-Thru	Weird Al Yankovic	https://www.youtube.com/watch?v=MGnJ_oEc8Fk	
137	135	6	Komaitho	2006	我要快樂？(I Want Happiness?)	張惠妹 (A-Mei)	https://youtu.be/NilgON1msY8	
147	136	6	Lemonspawn	2006	My List	The Killers	https://youtu.be/lhmdGx_rAOk	
134	137	6	markusin	2006	Blitzkrieg	Deathstars	https://www.youtube.com/watch?v=jkYrS2-moKg	
138	138	6	Mollo8	2006	Mi Manchi (feat. Kenny G)	Andrea Bocelli	https://youtu.be/Z863C4doOH8	
144	139	6	muenstercheese	2006	The Queen of White Lies	The Orion Experience	https://youtu.be/G7nehwtJVac	
132	140	6	nottoobad	2006	Prank Calls	Kelley Stoltz	https://www.youtube.com/watch?v=0agKBmBh8eg	
130	141	6	Sharur	2006	Chelsea Dagger	The Fratellis	https://youtu.be/2gDb_axpfeY	
146	142	6	singletee	2006	Ritual Noise	Covenant	https://www.youtube.com/watch?v=qXcizY05ysw	
129	143	6	strumphf	2006	Wenn es passiert	Wir sind Helden	https://www.youtube.com/watch?v=NcEpJudf9OA	
131	144	6	SuperDuper	2006	The Plough	The Divine Comedy	https://youtu.be/R4-Hr0scKBQ	
142	145	6	Valendale	2006	We Are the Champions	Crazy Frog	https://youtu.be/6q1aEmdFpKo	
95	146	6	volfied	2006	Fire Island, AK	The Long Winters	https://www.youtube.com/watch?v=WQCcSeEZ_R0	
8	147	6	wharf_rat	2006	Wolves' Pup	Six Organs of Admittance	https://www.youtube.com/watch?v=fazH2w-_xwM	
145	148	6	xyrix	2006	Black Flowers	Yo La Tengo	https://www.youtube.com/watch?v=2OgdDhGeIOI	
