1,0,Sharur,1990,Enjoy the Silence,Depeche Mode,https://youtu.be/6bYKZbWxKoQ,jsh; assemble_me; xyrix; Sharur
2,0,xyrix,1990,The Humpty Dance,Digital Underground,https://www.youtube.com/watch?v=yz_VxEbLSrk,xyrix; alatar224
3,1,aku chi,1990,Crown of Thorns,Mother Love Bone,https://youtu.be/rf9lNvUrJlo,
4,1,alatar224,1990,Who Stole My Monkey (Live),Zachary Richard,https://www.youtube.com/watch?v=d-uXRmvWmc4&t=11,
5,1,assemble_me,1990,Pure Joy in my Heart,Asylum Party,https://youtu.be/QPURuDj4SaA,
6,1,Bluey The Bear,1990,Cherry-Coloured Funk,Cocteau Twins,https://www.youtube.com/watch?v=PbbUeLkZt74,
7,1,Cave-o-sapien,1990,Here's Where the Story Ends,The Sundays,https://www.youtube.com/watch?v=BwtYNs-daAA,
8,1,Donald X.,1990,Spinning Away,Brian Eno & John Cale,https://www.youtube.com/watch?v=-INeMspNSQ0,
9,1,jsh,1990,Iceblink Luck,Cocteau Twins,https://youtu.be/ecPCQWT0JjA,
10,1,Lemonspawn,1990,Tears Stupid Tears,Daniel Johnston,https://youtu.be/uWKYRVEWVNE,
11,1,markusin,1990,Faith Alone,Bad Religion,https://www.youtube.com/watch?v=fV-R29hGE9A,
12,1,Mollo8,1990,Única Libera Radio,Miguel Bosé,https://youtu.be/olgQQbLCqOg,
13,1,Mort,1990,I Remember,Psychotic Waltz,https://youtu.be/RdYcSOcgGXI,
14,1,pproteus,1990,Candidate (demo),David Bowie,https://www.youtube.com/watch?v=ryAzixcCND0,
15,1,Sharur,1990,Hymn to the Red October,Basil Poledouris,https://youtu.be/AVBCxnKudhs,
16,1,strumphf,1990,Edwardo the Barber (Edward Scissorhands),Danny Elfman,https://www.youtube.com/watch?v=Fe9hzgseHwE,
17,1,Valendale,1990,I'm In The Mood To Move,Ween,https://youtu.be/Ew9ur0-p5Cc,
18,1,volfied,1990,Cliffs of Dover,Eric Johnson,https://www.youtube.com/watch?v=wpAC1vr_pcg,
19,1,wharf_rat,1990,Groove Is In the Heart,Deee-Lite,https://www.youtube.com/watch?v=Y4TC2D7uGqs,
20,1,xyrix,1990,The Age Of Love (Jam & Spoon Watch Out For Stella Mix),The Age Of Love,https://www.youtube.com/watch?v=-ubrhlYVv2k,
21,2,aku chi,1990,Sweetness and Light,Lush,https://youtu.be/qghw6Z3aXZE,
22,2,alatar224,1990,"Kyema, Intermediate States",Eliane Radigue,https://www.youtube.com/watch?v=FMfGLNrLvGA,
