new_order	order	seed	submitter	year	song	artist	link	submitters
61	53	5	SuperDuper	1925	Thou Swell	Ben Selvin	https://youtu.be/Iq0jd0ezqoI	
56	54	5	volfied	1925	St. James Infirmary	Louis Armstrong	https://www.youtube.com/watch?v=QzcpUdBw7gs	
5	55	5	wharf_rat	1925	Keep On the Sunny Side	The Carter Family	https://www.youtube.com/watch?v=UrI_ZAkgHBI	
14	56	5	xyrix	1925	Oedipus Rex, Caedit nos pestis	Igor Stravinsky	https://www.youtube.com/watch?v=tF3_tYz8IzA	
52	57	6	alatar224	1925	Two Step de Eunice	Amédé Ardoin	https://www.youtube.com/watch?v=0NYRahXJoAg	
55	58	6	Donald X.	1925	I Scream, You Scream, We All Scream for Ice Cream	Waring's Pennsylvanians	https://www.youtube.com/watch?v=O1WKImlPObU	
21	59	6	jsh	1925	Potato Head Blues	Louis Armstrong	https://youtu.be/jmnfVpdREkc	
26	60	6	markusin	1925	I'll See You Again (from Bitter Sweet)	Evelyn Laye	https://www.youtube.com/watch?v=QEAX8Cp3V3k	
38	61	6	Mollo8	1925	El Brujo	Carlos Gardel	https://youtu.be/GRgyQz7a7rg	
57	62	6	Sharur	1925	Puttin' on the Ritz	Irving Berlin	https://youtu.be/jFzJEZIX-ao	
31	63	6	volfied	1925	Alabama Song	Bertolt Brecht & Kurt Weill	https://www.youtube.com/watch?v=I6VSBgNWbKY	
30	64	6	wharf_rat	1925	Mountain Dew	Bascom Lamar Lunsford	https://www.youtube.com/watch?v=ix-3qcf-hO4	
