new_order	order	seed	submitter	year	song	artist	link	submitters
6	95	4	wharf_rat	2008	PM Please	Anton Zap	https://www.youtube.com/watch?v=f2QUGq36QVk	
29	96	4	Wonko	2008	Love In This Club	Usher	https://youtu.be/qH1wbp-FASo	
35	97	5	aku chi	2008	Farewell to the Fairground	White Lies	https://youtu.be/hc0cvK0ZuFw	
120	98	5	alatar224	2008	Sound of Kuduro (ft. Znobia, M.I.A., Puto Prata, Saborosa)	Buraka Som Sistema	https://www.youtube.com/watch?v=gVzfi_ChfTI	
57	99	5	assemble_me	2008	Trash	The Whip	https://youtu.be/2XeqjFW8GvI	
11	100	5	Cave-o-sapien	2008	Electric Feel	MGMT	https://www.youtube.com/watch?v=r78xfXZb_WU	
91	101	5	demonsdemon	2008	Dusty Boots (High At Noon Mix)	Booka Shade	https://www.youtube.com/watch?v=JJhvf_ucgEQ	
77	102	5	Donald X.	2008	The Show	Lenka	https://www.youtube.com/watch?v=SwAuVo_HAio	
17	103	5	Gizmo Gomez	2008	When I Grow Up	The Pussycat Dolls	https://www.youtube.com/watch?v=Tqh_tSdgO7c	
64	104	5	jsh	2008	Your Affection	Shoji Meguro	https://www.youtube.com/watch?v=TYSIyBGsdGY	
76	105	5	Lemonspawn	2008	L.E.S. Artistes	Santigold	https://youtu.be/p_jq9sGWKts	
88	106	5	markusin	2008	Commin' Home	Cheeseburger	https://www.youtube.com/watch?v=W_ZCe4QbF-o	
114	107	5	Mort	2008	Burden	Opeth	https://youtu.be/orwgEEaJln0	
106	108	5	pproteus	2008	Boneyard	Boxer The Horse	https://www.youtube.com/watch?v=vKMxNnMRbgE	
101	109	5	Sewerpolka	2008	Bliss Out	Lemonade	https://www.youtube.com/watch?v=7DSanumKneQ	
55	110	5	sharur	2008	Business Time	Flight of the Conchords	https://youtu.be/lNMToI7I0Rc	
66	111	5	singletee	2008	Allein Allein	Polarkreis 18	https://www.youtube.com/watch?v=rbI4YqnFuZI	
124	112	5	strumphf	2008	Runs in the Family	Amanda Palmer	https://www.youtube.com/watch?v=Nz8ezhSR-lI	
81	113	5	Valendale	2008	Disturbia	Rihanna	https://youtu.be/x7gfYWjuUR8	
21	114	5	volfied	2008	34 Ghosts IV	Nine Inch Nail	https://www.youtube.com/watch?v=XF_ceFugJjQ	
108	115	5	wharf_rat	2008	Make the Road By Walking	Menahan Street Band	https://www.youtube.com/watch?v=iV93hXBZinw	
46	116	5	Wonko	2008	Turn My Swag On	Soulja Boy	https://youtu.be/WI6UM38QdsI	
115	117	5	xyrix	2008	Polite Dance Song	The Bird and the Bee	https://www.youtube.com/watch?v=7_WHxDCPICQ	
73	118	6	aku chi	2008	Audience of One	Rise Against	https://youtu.be/_FVmHEeLROo	
32	119	6	alatar224	2008	Board Up the House	Genghis Tron	https://www.youtube.com/watch?v=1nyNKcqrca4	
39	120	6	assemble_me	2008	Runaway	Ladytron	https://youtu.be/zFp6G8FlYLk	
130	121	6	Donald X.	2008	Obsessions	Panic Ensemble	https://www.youtube.com/watch?v=6iIm3GU-eDU	
84	122	6	Gizmo Gomez	2008	Best Days Of Your Life	Kellie Pickler	https://www.youtube.com/watch?v=ly3Wn530yBs	
134	123	6	jsh	2008	Volcano	Beck	https://youtu.be/qT08CoBG3os	
133	124	6	Lemonspawn	2008	My Eyes	Neil Patrick Harris & Felicia Day	https://youtu.be/XsUGxcvn8yw	
103	125	6	markusin	2008	Chiron	All That Remains	https://www.youtube.com/watch?v=nKKyalCLmHY	
71	126	6	Mort	2008	Lion One	Brant Bjork	https://youtu.be/so-SP-H8IMg	
135	127	6	pproteus	2008	Without Permission	The National	https://www.youtube.com/watch?v=yFVFpxeuqls	
129	128	6	sharur	2008	See That My Grave Is Kept Clean	B.B. King	https://youtu.be/RXICO5lg6nU	
131	129	6	singletee	2008	Locked Within the Crystal Ball	Blackmore's Night	https://www.youtube.com/watch?v=RsQgcNI8Xqg	
62	130	6	strumphf	2008	Tessellate	Tokyo Police Club	https://www.youtube.com/watch?v=EcBHpgZrMHk	
27	131	6	Valendale	2008	Just Dance	Lady Gaga	https://youtu.be/5q7byFPTehs	
31	132	6	volfied	2008	Car Alarm	The Sea and Cake	https://www.youtube.com/watch?v=wnsXu7KF2cs	
48	133	6	wharf_rat	2008	Hang On	Dr. Dog	https://www.youtube.com/watch?v=TSsL5B4vmYI	
16	134	6	Wonko	2008	Brand New Day	Dr Horrible	https://youtu.be/wx5xpwY0bNg	
132	135	6	xyrix	2008	Hearts on Fire	Cut Copy	https://www.youtube.com/watch?v=Tf7NFG7xD2c	
